sensor_id,hour_of_day,mean_flow_lpm,std_flow_lpm,max_flow_lpm,pct_time_flowing,expected_flow_lpm,deviation_from_expected,is_leak,leak_probability
sensor_flow_0,19,5.091,0.472,5.81,0.448,5.678,-0.587,0,0.0
sensor_flow_0,13,1.4,0.94,2.942,0.339,1.747,-0.347,0,0.0
sensor_flow_0,0,0.642,0.433,1.837,0.19,0.492,0.15,0,0.0
sensor_flow_0,1,0.0,1.483,3.577,0.115,0.063,-0.063,0,0.0
sensor_flow_0,2,0.0,0.707,1.371,0.357,0.479,-0.479,0,0.0
sensor_flow_0,11,2.511,0.836,3.972,0.01,1.739,0.772,0,0.0
sensor_flow_0,8,4.549,1.153,6.342,0.829,5.867,-1.318,0,0.0
sensor_flow_0,16,0.511,0.517,1.85,0.0,1.314,-0.803,0,0.0
sensor_flow_0,7,11.001,0.568,12.393,0.865,6.546,4.455,1,1.0
sensor_flow_0,13,1.934,0.642,3.856,0.28,1.531,0.403,0,0.0
sensor_flow_0,19,4.934,0.494,6.158,0.567,5.073,-0.138,0,0.0
sensor_flow_0,12,2.773,1.499,7.039,0.412,2.503,0.271,0,0.0
sensor_flow_0,13,2.871,0.318,3.662,0.003,2.245,0.626,0,0.0
sensor_flow_0,2,0.628,1.455,2.812,0.117,0.236,0.392,0,0.0
sensor_flow_0,7,3.808,1.307,5.797,0.331,4.116,-0.308,0,0.0
sensor_flow_0,21,7.593,0.881,9.007,0.795,7.68,-0.088,0,0.0
sensor_flow_0,9,6.727,1.452,9.136,0.552,6.861,-0.134,0,0.0
sensor_flow_0,15,2.65,0.503,3.825,0.055,2.814,-0.164,0,0.0
sensor_flow_0,12,2.272,0.919,3.832,0.0,1.35,0.922,0,0.0
sensor_flow_0,1,0.722,1.295,3.631,0.0,0.328,0.394,0,0.0
sensor_flow_0,22,4.683,0.417,5.722,0.98,0.334,4.35,1,1.0
sensor_flow_0,18,7.468,1.47,11.738,1.0,8.852,-1.384,0,0.0
sensor_flow_0,0,0.879,0.692,2.811,0.169,0.403,0.476,0,0.0
sensor_flow_0,6,6.922,1.333,9.793,0.687,5.866,1.056,0,0.0
sensor_flow_0,8,7.62,0.675,8.86,1.0,8.714,-1.094,0,0.0
sensor_flow_0,7,4.196,0.313,4.724,0.606,4.633,-0.438,0,0.0
sensor_flow_0,2,1.261,0.88,3.317,0.0,0.192,1.069,0,0.0
sensor_flow_0,6,9.615,0.356,10.588,0.844,7.678,1.937,0,0.0
sensor_flow_0,5,0.0,1.405,2.226,0.055,0.161,-0.161,0,0.0
sensor_flow_0,9,7.564,0.353,8.279,1.0,7.38,0.184,0,0.0
sensor_flow_0,10,2.079,0.681,3.251,0.3,1.68,0.399,0,0.0
sensor_flow_0,0,0.0,1.444,3.956,0.0,0.188,-0.188,0,0.0
sensor_flow_0,13,2.754,0.681,3.969,0.28,2.786,-0.032,0,0.0
sensor_flow_0,5,9.935,0.234,10.592,0.949,0.343,9.591,1,1.0
sensor_flow_0,5,0.0,0.354,0.838,0.19,0.305,-0.305,0,0.0
sensor_flow_0,23,0.567,0.443,1.544,0.0,0.122,0.445,0,0.0
sensor_flow_0,8,4.46,1.119,7.496,0.432,4.002,0.458,0,0.0
sensor_flow_0,18,8.573,1.142,11.162,1.0,7.847,0.726,0,0.0
sensor_flow_0,15,0.881,0.311,1.349,0.056,1.411,-0.531,0,0.0
sensor_flow_0,0,0.0,0.3,0.764,0.182,0.352,-0.352,0,0.0
sensor_flow_0,13,3.113,1.149,6.084,0.353,2.606,0.507,0,0.0
sensor_flow_0,20,10.62,0.364,11.349,0.964,4.37,6.25,1,1.0
sensor_flow_0,17,2.18,0.731,3.605,0.129,1.55,0.629,0,0.0
sensor_flow_0,8,3.995,1.243,6.584,0.705,5.178,-1.183,0,0.0
sensor_flow_0,0,0.0,1.479,2.918,0.031,0.019,-0.019,0,0.0
sensor_flow_0,9,5.825,0.751,7.895,0.533,5.533,0.293,0,0.0
sensor_flow_0,16,8.123,0.25,8.676,0.914,2.933,5.19,1,1.0
sensor_flow_0,5,0.0,1.322,2.686,0.0,0.395,-0.395,0,0.0
sensor_flow_0,6,5.816,0.863,8.384,0.624,4.939,0.877,0,0.0
sensor_flow_0,15,1.401,0.539,2.931,0.377,2.688,-1.287,0,0.0
sensor_flow_0,16,2.776,0.666,4.621,0.312,2.783,-0.008,0,0.0
sensor_flow_0,20,4.547,1.0,6.414,0.147,4.306,0.241,0,0.0
sensor_flow_0,8,7.347,1.343,10.385,0.615,6.865,0.482,0,0.0
sensor_flow_0,10,2.658,0.886,5.315,0.099,2.406,0.251,0,0.0
sensor_flow_0,2,0.631,0.911,2.567,0.0,0.356,0.275,0,0.0
sensor_flow_0,21,5.399,0.562,6.441,0.726,6.63,-1.231,0,0.0
sensor_flow_0,19,4.873,0.765,6.66,0.476,4.966,-0.092,0,0.0
sensor_flow_0,14,3.509,1.415,7.154,0.018,1.377,2.132,0,0.0
sensor_flow_0,0,0.592,1.443,4.57,0.067,0.386,0.206,0,0.0
sensor_flow_0,11,1.375,0.617,2.818,0.128,2.129,-0.755,0,0.0
sensor_flow_0,13,2.143,0.882,4.359,0.339,2.485,-0.342,0,0.0
sensor_flow_0,21,7.555,1.116,9.595,0.656,8.116,-0.561,0,0.0
sensor_flow_0,17,3.447,1.485,5.718,0.367,2.584,0.863,0,0.0
sensor_flow_0,13,1.795,0.979,4.028,0.156,1.489,0.306,0,0.0
sensor_flow_0,2,0.59,0.326,1.453,0.0,0.007,0.582,0,0.0
sensor_flow_0,1,0.445,0.532,1.988,0.0,0.318,0.128,0,0.0
sensor_flow_0,7,7.032,0.829,8.768,0.955,6.881,0.15,0,0.0
sensor_flow_1,14,2.107,0.907,3.754,0.029,2.61,-0.503,0,0.0
sensor_flow_1,21,4.331,1.077,6.764,0.524,5.005,-0.674,0,0.0
sensor_flow_1,18,4.337,1.459,6.708,0.679,4.65,-0.313,0,0.0
sensor_flow_1,0,0.302,0.525,1.298,0.0,0.009,0.293,0,0.0
sensor_flow_1,23,10.306,0.313,10.777,0.942,0.243,10.063,1,1.0
sensor_flow_1,14,4.14,0.657,6.026,0.318,2.253,1.887,0,0.0
sensor_flow_1,12,1.804,1.487,5.25,0.033,1.842,-0.038,0,0.0
sensor_flow_1,22,1.254,0.356,2.043,0.0,0.018,1.236,0,0.0
sensor_flow_1,16,1.436,1.236,3.614,0.341,2.58,-1.144,0,0.0
sensor_flow_1,21,4.694,1.094,7.493,0.689,5.98,-1.286,0,0.0
sensor_flow_1,17,2.495,0.862,4.092,0.307,2.724,-0.229,0,0.0
sensor_flow_1,6,7.834,0.777,9.565,0.885,6.866,0.968,0,0.0
sensor_flow_1,10,2.239,0.362,3.133,0.267,1.394,0.845,0,0.0
sensor_flow_1,10,1.487,0.383,2.428,0.0,1.523,-0.036,0,0.0
sensor_flow_1,23,0.0,1.381,2.783,0.302,0.225,-0.225,0,0.0
sensor_flow_1,6,7.365,0.739,8.663,0.951,7.48,-0.115,0,0.0
sensor_flow_1,18,6.875,0.402,7.949,0.835,7.876,-1.0,0,0.0
sensor_flow_1,14,2.542,0.789,3.928,0.168,2.099,0.443,0,0.0
sensor_flow_1,16,3.555,1.388,6.637,0.0,2.307,1.248,0,0.0
sensor_flow_1,1,0.036,1.083,2.488,0.244,0.448,-0.412,0,0.0
sensor_flow_1,3,0.0,0.488,1.238,0.127,0.033,-0.033,0,0.0
sensor_flow_1,16,2.96,1.41,5.415,0.113,2.551,0.409,0,0.0
sensor_flow_1,22,0.0,0.773,1.777,0.0,0.122,-0.122,0,0.0
sensor_flow_1,18,7.635,0.338,8.607,0.934,8.624,-0.988,0,0.0
sensor_flow_1,4,0.0,0.704,1.909,0.015,0.037,-0.037,0,0.0
sensor_flow_1,9,4.716,0.509,5.728,0.725,4.96,-0.244,0,0.0
sensor_flow_1,6,6.316,0.781,8.281,0.885,6.845,-0.529,0,0.0
sensor_flow_1,22,0.485,0.404,1.343,0.0,0.387,0.098,0,0.0
sensor_flow_1,9,6.011,1.03,7.771,0.495,6.347,-0.336,0,0.0
sensor_flow_1,12,12.418,0.408,13.522,0.914,2.147,10.271,1,1.0
sensor_flow_1,1,0.0,1.377,3.637,0.0,0.114,-0.114,0,0.0
sensor_flow_1,10,3.468,0.442,4.752,0.021,2.749,0.719,0,0.0
sensor_flow_1,18,9.017,1.356,12.238,0.853,7.839,1.178,0,0.0
sensor_flow_1,22,0.0,1.451,3.236,0.0,0.189,-0.189,0,0.0
sensor_flow_1,16,3.453,1.119,5.239,0.078,2.815,0.638,0,0.0
sensor_flow_1,10,2.394,0.658,4.007,0.055,2.71,-0.316,0,0.0
sensor_flow_1,1,0.0,0.957,2.438,0.0,0.036,-0.036,0,0.0
sensor_flow_1,15,2.932,1.064,5.323,0.415,2.667,0.265,0,0.0
sensor_flow_1,12,1.246,0.833,2.675,0.367,1.531,-0.285,0,0.0
sensor_flow_1,19,5.304,1.211,7.989,0.74,5.678,-0.375,0,0.0
sensor_flow_1,14,2.175,0.568,3.278,0.536,2.404,-0.228,0,0.0
sensor_flow_1,3,0.735,0.535,1.773,0.0,0.015,0.72,0,0.0
sensor_flow_1,1,1.206,1.2,3.777,0.206,0.474,0.731,0,0.0
sensor_flow_1,18,5.93,1.318,8.955,0.578,6.494,-0.564,0,0.0
sensor_flow_1,4,0.0,1.35,2.165,0.079,0.437,-0.437,0,0.0
sensor_flow_1,19,4.616,0.864,7.049,0.713,5.122,-0.507,0,0.0
sensor_flow_1,2,0.213,1.104,2.798,0.181,0.382,-0.169,0,0.0
sensor_flow_1,20,9.225,1.113,11.621,1.0,8.903,0.321,0,0.0
sensor_flow_1,10,1.555,0.909,2.943,0.111,1.352,0.203,0,0.0
sensor_flow_1,11,2.344,0.342,3.362,0.187,2.128,0.216,0,0.0
sensor_flow_1,15,2.633,1.376,4.77,0.253,2.44,0.194,0,0.0
sensor_flow_1,23,0.434,0.856,2.22,0.247,0.355,0.08,0,0.0
sensor_flow_1,0,0.059,0.333,0.945,0.0,0.189,-0.13,0,0.0
sensor_flow_1,17,0.749,0.81,2.344,0.188,2.033,-1.284,0,0.0
sensor_flow_1,5,0.471,0.859,2.385,0.228,0.341,0.13,0,0.0
sensor_flow_1,6,8.998,1.123,12.071,0.726,8.649,0.349,0,0.0
sensor_flow_1,1,0.879,1.261,2.834,0.219,0.147,0.732,0,0.0
sensor_flow_1,15,2.074,0.479,3.43,0.0,1.605,0.469,0,0.0
sensor_flow_1,2,1.579,1.046,3.541,0.062,0.372,1.207,0,0.0
sensor_flow_1,11,2.355,0.465,3.175,0.271,2.979,-0.623,0,0.0
sensor_flow_1,0,0.769,0.476,1.614,0.0,0.408,0.361,0,0.0
sensor_flow_1,22,0.0,0.422,0.982,0.099,0.153,-0.153,0,0.0
sensor_flow_1,12,2.225,1.423,5.608,0.204,1.582,0.643,0,0.0
sensor_flow_1,14,1.102,0.386,2.101,0.0,1.603,-0.501,0,0.0
sensor_flow_1,2,0.647,0.52,1.647,0.0,0.178,0.47,0,0.0
sensor_flow_1,6,6.926,1.033,9.655,0.883,7.245,-0.319,0,0.0
sensor_flow_1,11,1.236,0.394,2.248,0.378,1.626,-0.389,0,0.0
sensor_flow_1,1,0.0,1.062,2.877,0.0,0.061,-0.061,0,0.0
sensor_flow_1,0,0.0,1.259,2.744,0.027,0.453,-0.453,0,0.0
sensor_flow_1,5,0.0,1.375,3.364,0.0,0.21,-0.21,0,0.0
sensor_flow_1,2,0.635,1.215,2.837,0.0,0.337,0.298,0,0.0
sensor_flow_1,16,2.446,0.362,3.517,0.046,2.092,0.354,0,0.0
sensor_flow_1,13,1.206,1.495,3.969,0.284,1.294,-0.088,0,0.0
sensor_flow_1,10,1.885,0.427,3.099,0.379,1.992,-0.107,0,0.0
sensor_flow_1,21,6.617,0.372,7.31,0.583,6.605,0.012,0,0.0
sensor_flow_1,5,0.609,1.455,4.451,0.0,0.435,0.174,0,0.0
sensor_flow_1,10,0.77,0.784,2.234,0.0,1.208,-0.438,0,0.0
sensor_flow_1,0,0.0,1.271,3.262,0.213,0.033,-0.033,0,0.0
sensor_flow_1,9,7.453,1.457,10.988,0.953,7.285,0.168,0,0.0
sensor_flow_1,14,10.349,0.426,11.224,0.958,2.606,7.743,1,1.0
sensor_flow_1,18,5.404,1.375,7.999,0.251,4.911,0.493,0,0.0
sensor_flow_1,7,7.893,0.767,9.476,1.0,7.944,-0.051,0,0.0
sensor_flow_1,3,0.0,0.846,2.486,0.0,0.33,-0.33,0,0.0
sensor_flow_1,22,0.983,0.552,2.589,0.049,0.48,0.503,0,0.0
sensor_flow_1,16,3.801,1.437,7.018,0.135,2.513,1.288,0,0.0
sensor_flow_1,8,8.562,1.456,11.917,0.892,8.938,-0.376,0,0.0
sensor_flow_1,16,2.736,0.786,4.959,0.313,2.026,0.71,0,0.0
sensor_flow_1,3,0.0,0.635,1.162,0.169,0.456,-0.456,0,0.0
sensor_flow_1,10,1.852,0.481,3.087,0.221,2.156,-0.305,0,0.0
sensor_flow_1,12,13.433,0.23,13.988,0.984,1.443,11.99,1,1.0
sensor_flow_1,18,5.779,1.294,9.202,0.576,6.805,-1.025,0,0.0
sensor_flow_1,17,2.55,0.349,3.581,0.237,2.086,0.464,0,0.0
sensor_flow_1,19,4.363,0.707,6.022,0.502,4.6,-0.237,0,0.0
sensor_flow_1,17,3.183,1.47,6.527,0.157,2.706,0.477,0,0.0
sensor_flow_1,23,0.0,1.422,3.769,0.0,0.068,-0.068,0,0.0
sensor_flow_1,9,5.457,1.292,9.209,0.682,5.212,0.244,0,0.0
sensor_flow_1,5,0.0,1.336,3.043,0.089,0.132,-0.132,0,0.0
sensor_flow_1,9,7.28,1.458,11.082,0.851,6.279,1.002,0,0.0
sensor_flow_1,1,0.368,0.838,1.945,0.0,0.305,0.063,0,0.0
sensor_flow_1,6,3.802,0.803,5.896,0.379,4.667,-0.865,0,0.0
sensor_flow_1,3,0.0,0.798,1.472,0.0,0.128,-0.128,0,0.0
sensor_flow_1,5,0.0,1.378,2.931,0.052,0.141,-0.141,0,0.0
sensor_flow_1,14,13.775,0.264,14.295,0.993,2.928,10.847,1,1.0
sensor_flow_1,9,5.812,1.204,8.857,0.596,4.414,1.398,0,0.0
sensor_flow_1,16,3.355,1.178,6.655,0.197,2.417,0.938,0,0.0
sensor_flow_1,4,0.0,1.114,3.034,0.0,0.295,-0.295,0,0.0
sensor_flow_1,7,7.197,1.331,10.526,0.695,7.362,-0.164,0,0.0
sensor_flow_1,1,0.521,1.26,3.221,0.226,0.306,0.215,0,0.0
sensor_flow_1,1,0.0,0.81,1.82,0.039,0.193,-0.193,0,0.0
sensor_flow_1,8,5.075,1.103,7.64,0.557,4.829,0.246,0,0.0
sensor_flow_1,7,4.89,0.725,6.07,0.588,4.386,0.504,0,0.0
sensor_flow_1,16,2.429,0.518,3.813,0.008,2.58,-0.151,0,0.0
sensor_flow_1,5,0.0,0.505,0.978,0.281,0.431,-0.431,0,0.0
sensor_flow_1,22,4.637,0.441,5.331,0.869,0.359,4.278,1,1.0
sensor_flow_1,5,0.444,0.576,1.481,0.04,0.345,0.098,0,0.0
sensor_flow_1,2,0.026,0.522,0.957,0.0,0.018,0.009,0,0.0
sensor_flow_1,4,0.0,1.006,2.843,0.025,0.125,-0.125,0,0.0
sensor_flow_1,17,2.716,1.15,6.092,0.358,2.456,0.26,0,0.0
sensor_flow_1,21,5.919,1.405,8.505,0.837,6.54,-0.621,0,0.0
sensor_flow_1,13,2.278,0.379,3.381,0.166,1.035,1.243,0,0.0
sensor_flow_1,8,5.383,0.441,6.436,0.45,5.103,0.28,0,0.0
sensor_flow_1,12,2.069,0.509,2.908,0.329,2.295,-0.227,0,0.0
sensor_flow_1,21,4.844,0.442,5.844,0.661,4.601,0.243,0,0.0
sensor_flow_1,17,2.343,1.039,4.389,0.219,2.291,0.052,0,0.0
sensor_flow_1,8,15.765,0.288,16.53,0.929,4.78,10.985,1,1.0
sensor_flow_1,1,0.0,0.877,1.642,0.259,0.186,-0.186,0,0.0
sensor_flow_1,2,1.719,0.374,2.31,0.0,0.359,1.36,0,0.0
sensor_flow_1,7,8.856,0.827,11.013,0.911,8.129,0.727,0,0.0
sensor_flow_1,15,10.09,0.423,11.018,0.973,2.585,7.505,1,1.0
sensor_flow_1,3,0.117,0.934,2.612,0.0,0.118,-0.002,0,0.0
sensor_flow_1,7,5.377,0.575,6.661,0.802,5.0,0.377,0,0.0
sensor_flow_1,5,0.194,0.952,1.711,0.056,0.135,0.059,0,0.0
sensor_flow_1,8,6.487,0.523,7.522,0.803,6.806,-0.319,0,0.0
sensor_flow_1,3,0.075,0.724,1.298,0.029,0.479,-0.404,0,0.0
sensor_flow_1,5,8.592,0.351,9.572,0.862,0.153,8.439,1,1.0
sensor_flow_1,9,6.42,0.821,8.68,0.814,5.424,0.997,0,0.0
sensor_flow_1,6,6.648,1.32,10.363,0.75,4.818,1.83,0,0.0
sensor_flow_1,8,7.675,1.485,11.794,0.899,7.674,0.002,0,0.0
sensor_flow_1,4,0.286,0.313,0.945,0.199,0.289,-0.003,0,0.0
sensor_flow_1,18,7.047,0.426,7.908,0.965,6.931,0.116,0,0.0
sensor_flow_1,0,0.647,0.702,2.605,0.029,0.346,0.301,0,0.0
sensor_flow_1,0,0.36,0.353,1.399,0.0,0.075,0.285,0,0.0
sensor_flow_1,22,0.261,0.427,1.059,0.099,0.478,-0.218,0,0.0
sensor_flow_1,14,2.197,1.035,4.256,0.287,1.956,0.24,0,0.0
sensor_flow_1,6,8.485,0.369,9.573,0.722,7.483,1.002,0,0.0
sensor_flow_1,4,0.0,0.476,0.826,0.0,0.027,-0.027,0,0.0
sensor_flow_1,20,9.901,1.29,13.545,1.0,8.614,1.288,0,0.0
sensor_flow_1,12,2.022,0.506,3.261,0.273,1.612,0.41,0,0.0
sensor_flow_1,13,1.319,1.452,3.64,0.02,1.341,-0.022,0,0.0
sensor_flow_1,19,7.501,0.645,8.654,0.98,8.491,-0.99,0,0.0
sensor_flow_1,11,2.104,0.468,2.925,0.102,2.067,0.037,0,0.0
sensor_flow_1,11,0.424,1.143,3.632,0.113,1.584,-1.16,0,0.0
sensor_flow_1,12,2.479,1.474,5.955,0.359,2.677,-0.198,0,0.0
sensor_flow_1,16,2.518,0.799,4.163,0.034,1.33,1.187,0,0.0
sensor_flow_1,7,4.304,1.284,8.053,0.473,4.94,-0.636,0,0.0
sensor_flow_1,12,2.591,1.279,5.893,0.214,2.499,0.092,0,0.0
sensor_flow_1,22,0.0,1.131,1.967,0.0,0.326,-0.326,0,0.0
sensor_flow_1,2,0.076,0.342,1.024,0.168,0.037,0.039,0,0.0
sensor_flow_1,6,6.176,1.206,8.566,0.839,6.7,-0.524,0,0.0
sensor_flow_1,12,0.937,0.637,2.646,0.127,1.548,-0.611,0,0.0
sensor_flow_1,20,6.91,1.452,9.281,0.374,7.451,-0.541,0,0.0
sensor_flow_1,6,12.755,0.127,12.946,0.985,7.748,5.007,1,1.0
sensor_flow_1,2,0.0,1.348,2.897,0.189,0.212,-0.212,0,0.0
sensor_flow_1,11,1.758,0.779,2.972,0.0,1.716,0.042,0,0.0
sensor_flow_1,0,4.403,0.529,5.866,0.97,0.027,4.376,1,1.0
sensor_flow_1,1,1.55,1.139,4.145,0.0,0.312,1.238,0,0.0
sensor_flow_1,1,1.953,0.425,2.608,0.117,0.435,1.517,0,0.0
sensor_flow_1,22,0.0,0.319,0.734,0.0,0.085,-0.085,0,0.0
sensor_flow_1,10,1.341,1.036,3.363,0.248,2.038,-0.697,0,0.0
sensor_flow_1,9,17.173,0.253,17.931,0.891,6.435,10.738,1,1.0
sensor_flow_1,22,0.0,1.483,2.737,0.18,0.062,-0.062,0,0.0
sensor_flow_1,14,2.417,1.333,6.213,0.19,2.139,0.277,0,0.0
sensor_flow_1,0,0.196,1.023,1.821,0.0,0.038,0.158,0,0.0
sensor_flow_1,19,12.813,0.349,13.751,0.875,7.636,5.177,1,1.0
sensor_flow_1,15,9.535,0.523,10.867,0.904,2.684,6.851,1,1.0
sensor_flow_1,19,6.767,1.083,9.79,0.752,6.946,-0.179,0,0.0
sensor_flow_1,10,1.604,0.545,3.009,0.0,1.223,0.381,0,0.0
sensor_flow_1,13,1.751,0.83,3.187,0.277,2.186,-0.435,0,0.0
sensor_flow_1,16,2.471,1.012,5.496,0.272,1.912,0.559,0,0.0
sensor_flow_1,10,1.386,0.382,2.084,0.017,1.645,-0.259,0,0.0
sensor_flow_1,0,0.401,0.7,2.36,0.011,0.278,0.123,0,0.0
sensor_flow_1,15,4.607,0.435,5.536,0.141,2.944,1.663,0,0.0
sensor_flow_1,5,0.214,0.629,1.606,0.062,0.451,-0.236,0,0.0
sensor_flow_1,5,10.996,0.164,11.486,0.889,0.357,10.639,1,1.0
sensor_flow_1,15,1.397,0.41,2.061,0.129,1.202,0.195,0,0.0
sensor_flow_1,4,0.486,1.329,3.151,0.0,0.261,0.224,0,0.0
sensor_flow_1,7,4.768,0.715,6.562,0.431,5.433,-0.666,0,0.0
sensor_flow_1,3,0.0,1.474,3.695,0.0,0.411,-0.411,0,0.0
sensor_flow_1,14,1.864,0.884,4.217,0.214,2.028,-0.164,0,0.0
sensor_flow_1,16,1.766,1.173,4.239,0.431,2.42,-0.654,0,0.0
sensor_flow_1,4,0.0,0.72,1.98,0.0,0.295,-0.295,0,0.0
sensor_flow_1,14,0.882,0.976,3.222,0.38,1.844,-0.962,0,0.0
sensor_flow_1,21,6.305,1.226,8.699,0.677,7.275,-0.97,0,0.0
sensor_flow_1,8,5.596,1.143,8.091,0.687,5.939,-0.343,0,0.0
sensor_flow_1,13,1.655,1.232,3.901,0.198,1.883,-0.228,0,0.0
sensor_flow_1,16,1.652,0.737,3.257,0.23,1.593,0.059,0,0.0
sensor_flow_1,0,0.0,0.539,1.29,0.071,0.481,-0.481,0,0.0
sensor_flow_1,20,8.351,0.54,9.41,0.849,7.281,1.071,0,0.0
sensor_flow_1,12,2.951,1.276,6.359,0.324,2.464,0.487,0,0.0
sensor_flow_1,20,5.906,0.812,7.221,0.54,5.031,0.874,0,0.0
sensor_flow_1,8,6.571,0.414,7.716,0.618,7.258,-0.688,0,0.0
sensor_flow_1,11,1.343,0.993,2.973,0.616,2.74,-1.397,0,0.0
sensor_flow_1,0,0.126,0.363,1.047,0.245,0.296,-0.17,0,0.0
sensor_flow_1,13,3.211,0.753,4.473,0.034,2.4,0.811,0,0.0
sensor_flow_1,5,0.0,0.734,1.738,0.0,0.454,-0.454,0,0.0
sensor_flow_1,20,5.936,0.796,7.474,0.757,6.122,-0.187,0,0.0
sensor_flow_1,3,2.092,0.437,3.12,0.0,0.155,1.937,0,0.0
sensor_flow_1,3,0.0,0.716,1.698,0.089,0.334,-0.334,0,0.0
sensor_flow_1,17,6.282,0.568,7.636,0.86,1.948,4.334,1,1.0
sensor_flow_1,10,7.514,0.289,8.095,0.926,2.509,5.005,1,1.0
sensor_flow_1,21,8.146,0.273,8.943,0.904,5.132,3.014,1,1.0
sensor_flow_1,15,2.006,1.139,3.729,0.149,1.09,0.917,0,0.0
sensor_flow_1,0,0.454,1.159,3.327,0.016,0.161,0.293,0,0.0
sensor_flow_1,15,2.111,0.887,3.664,0.339,1.352,0.759,0,0.0
sensor_flow_1,11,2.136,1.188,5.118,0.368,2.528,-0.392,0,0.0
sensor_flow_1,6,6.288,1.311,9.173,1.0,7.054,-0.766,0,0.0
sensor_flow_1,21,9.38,1.073,11.064,1.0,8.99,0.39,0,0.0
sensor_flow_1,22,1.248,1.241,4.405,0.0,0.227,1.021,0,0.0
sensor_flow_1,17,1.624,0.452,2.696,0.124,1.94,-0.316,0,0.0
sensor_flow_1,6,5.38,0.93,7.661,0.775,6.206,-0.826,0,0.0
sensor_flow_1,18,8.538,0.942,10.632,0.804,8.567,-0.029,0,0.0
sensor_flow_1,0,0.781,0.37,1.475,0.044,0.385,0.397,0,0.0
sensor_flow_1,4,1.673,0.568,3.05,0.145,0.446,1.227,0,0.0
sensor_flow_1,8,9.567,0.739,11.065,0.896,6.661,2.906,0,0.0
sensor_flow_1,17,0.496,1.031,2.048,0.296,1.344,-0.847,0,0.0
sensor_flow_1,18,5.766,0.347,6.608,0.635,6.554,-0.788,0,0.0
sensor_flow_1,11,3.125,0.677,5.134,0.251,2.662,0.463,0,0.0
sensor_flow_1,14,1.289,0.884,3.409,0.179,1.215,0.074,0,0.0
sensor_flow_1,13,0.0,0.607,1.777,0.105,1.066,-1.066,0,0.0
sensor_flow_1,19,3.775,0.636,5.412,0.467,4.506,-0.731,0,0.0
sensor_flow_1,5,0.0,1.372,3.952,0.22,0.406,-0.406,0,0.0
sensor_flow_1,14,2.039,1.254,5.769,0.235,1.538,0.501,0,0.0
sensor_flow_1,13,2.823,1.202,5.255,0.094,2.483,0.34,0,0.0
sensor_flow_1,10,2.149,1.3,5.261,0.104,1.785,0.364,0,0.0
sensor_flow_1,14,2.397,1.375,5.573,0.097,2.271,0.126,0,0.0
sensor_flow_1,3,0.0,0.522,0.894,0.04,0.227,-0.227,0,0.0
sensor_flow_1,19,7.187,0.832,9.673,0.946,6.617,0.57,0,0.0
sensor_flow_1,10,2.655,0.454,3.477,0.321,2.69,-0.035,0,0.0
sensor_flow_1,1,0.0,0.604,1.558,0.0,0.089,-0.089,0,0.0
sensor_flow_1,11,2.908,1.23,6.487,0.394,1.592,1.316,0,0.0
sensor_flow_1,1,0.0,0.862,2.44,0.005,0.052,-0.052,0,0.0
sensor_flow_1,7,7.72,0.535,8.764,0.835,6.586,1.135,0,0.0
sensor_flow_1,6,5.338,1.405,9.253,0.536,4.943,0.395,0,0.0
sensor_flow_1,2,0.53,0.372,1.544,0.0,0.181,0.349,0,0.0
sensor_flow_1,9,6.307,1.489,9.111,0.584,6.59,-0.284,0,0.0
sensor_flow_1,14,1.409,0.849,2.749,0.391,1.472,-0.063,0,0.0
sensor_flow_1,18,5.218,1.499,8.781,0.59,4.302,0.916,0,0.0
sensor_flow_1,21,6.188,0.687,7.896,0.587,5.089,1.099,0,0.0
sensor_flow_1,12,1.671,0.914,3.899,0.145,2.809,-1.138,0,0.0
sensor_flow_1,14,1.907,1.341,4.989,0.269,2.54,-0.633,0,0.0
sensor_flow_1,16,12.391,0.561,13.336,0.858,2.156,10.236,1,1.0
sensor_flow_1,17,2.307,0.947,4.445,0.149,2.404,-0.097,0,0.0
sensor_flow_1,14,0.776,0.969,3.551,0.0,1.179,-0.403,0,0.0
sensor_flow_1,3,1.087,1.185,4.276,0.0,0.194,0.892,0,0.0
sensor_flow_1,2,0.0,0.403,1.032,0.101,0.218,-0.218,0,0.0
sensor_flow_1,7,4.569,0.968,6.645,0.333,4.789,-0.22,0,0.0
sensor_flow_1,6,4.936,1.352,8.34,0.352,4.631,0.304,0,0.0
sensor_flow_1,23,0.45,0.483,1.62,0.0,0.443,0.007,0,0.0
sensor_flow_1,2,0.345,0.895,2.207,0.042,0.119,0.226,0,0.0
sensor_flow_1,12,0.42,0.475,1.43,0.066,1.231,-0.811,0,0.0
sensor_flow_1,9,6.194,0.424,6.841,0.707,7.044,-0.851,0,0.0
sensor_flow_1,14,0.372,0.501,1.353,0.197,1.909,-1.538,0,0.0
sensor_flow_1,2,6.445,0.296,6.977,0.957,0.36,6.085,1,1.0
sensor_flow_1,9,9.753,0.66,10.825,0.906,8.737,1.016,0,0.0
sensor_flow_1,15,2.872,1.261,5.746,0.091,2.032,0.84,0,0.0
sensor_flow_1,20,7.092,1.218,10.091,0.729,6.402,0.69,0,0.0
sensor_flow_1,22,0.701,0.791,2.121,0.0,0.076,0.625,0,0.0
sensor_flow_1,20,17.788,0.51,19.093,0.929,6.709,11.079,1,1.0
